time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.600000000000001,-0.3337484335047527,-0.3754801378649983,13.051176509682994,6.189558144724149,0.1398138796697017,0.0,-0.8738739331849446,-0.8077312352241084,3.8613404859071587,-0.04336446090009078,0.15092087443896107,0.0,464.0408526232769,465.1960346116116,463.48479285532,463.7304557024766
1.680000000000001,-0.40830811005678935,-0.4431612761412522,13.360917061742686,6.187267341917817,0.15104842390295659,0.0,-0.9915558688478375,-0.8846023045872653,3.8816861796581263,-0.009009061383351852,0.1186386108457417,0.0,428.75753799704216,426.71423784249777,427.1367114615516,429.3282328414896
1.7600000000000011,-0.4934668000420457,-0.5175662246568652,13.67761151201674,6.1872873358542755,0.1604975504848012,0.0,-1.1386777635288463,-0.9754636813187603,4.03452349777079,0.013560300167821589,0.11723275568056839,0.0,460.56319736837736,460.49178590017,460.0003912805789,461.338974120546
1.8400000000000012,-0.590776756326164,-0.5992382520184287,14.006607419469796,6.188990276828697,0.16956253448935055,0.0,-1.2952841079795205,-1.0660269940485576,4.189176790026459,0.032645158017707995,0.10628736186212,0.0,462.7063439488537,462.07043133819934,462.50839321554133,463.6344435391962
1.9200000000000013,-0.7002382071099986,-0.6876941251247349,14.343786651311389,6.191642171199915,0.17791910038509862,0.0,-1.4423055963814932,-1.1449975818217313,4.239676602009065,0.033980230313833945,0.10130671291239385,0.0,439.12836681177527,438.8280188999902,440.47070478336906,440.55395276417596
2.0000000000000013,-0.8219515139066172,-0.7824856208911863,14.686083393125509,6.193844312098317,0.18542359985156853,0.0,-1.6014965961459033,-1.2244289326024684,4.316937837599199,0.015322854278811956,0.07930129512664516,0.0,448.186752147992,446.85051061051945,447.47186240545,446.33136317862255
2.0800000000000014,-0.9559676094620966,-0.8832457548243698,15.030873422882637,6.194933508171257,0.19181236708936922,0.0,-1.7497029064724363,-1.294448669737612,4.302531858347521,0.010678694599962778,0.08078020367962306,0.0,425.4311952236758,425.5316009881891,426.3625992292349,426.06476731544035
2.1600000000000015,-1.104238049792965,-0.9905644148123196,15.385597114888052,6.195796783880201,0.1983302379461822,0.0,-1.9578360178749084,-1.3882405452263027,4.563574547979612,0.010977661490904414,0.08261372594997643,0.0,490.74957519223534,490.85632825295636,491.39267302654713,491.4091589619496
2.2400000000000015,-1.2668661071369764,-1.1042431705510065,15.748417069571321,6.195939825115893,0.20596876992571733,0.0,-2.1087879979468886,-1.4537116334829323,4.506812474821263,-0.016727333373390454,0.11304946616298868,0.0,416.97386305621967,418.97174709601455,420.22298705982996,418.4176297247163
2.3200000000000016,-1.4441239021414605,-1.2241241142446737,16.11748685497117,6.195253690883629,0.21568188393995147,0.0,-2.323866640148541,-1.5433170395433247,4.717943871004724,0.003331544071846198,0.13358145019776613,0.0,482.53310433149073,483.70622142394285,482.8265119436541,483.9604155804474
2.4000000000000017,-1.638150325928269,-1.3508525901078252,16.499490870302512,6.194617776645035,0.2265940305394354,0.0,-2.528151904808688,-1.6248496330759312,4.8306763408693,-0.03193083970679054,0.1408740743854582,0.0,464.1041367156496,464.5495940973421,464.02904808877935,461.9480122362737
2.4800000000000018,-1.8470538172364128,-1.483427924247494,16.882354790549808,6.193005383282491,0.2384105945675259,0.0,-2.695833042525318,-1.689767446945476,4.740732432788958,-0.003822696809556661,0.15787386333483205,0.0,415.2399840566117,416.37912588786304,414.98209091642906,416.8287073427552
2.560000000000002,-2.0713597971394386,-1.6218310260079811,17.264518898628403,6.191637403479785,0.25131294598186393,0.0,-2.913398289436777,-1.7703559880556512,4.811932976624124,-0.046989074196876014,0.16662629758037553,0.0,457.2491948595142,457.79580395697144,456.9593242512652,454.37069184597334
2.640000000000002,-2.312367259716089,-1.7663362131350808,17.647733265533404,6.186931615963772,0.2644620359999035,0.0,-3.1133649653354367,-1.8427490120829162,4.767657934525206,-0.08434473106004134,0.16044013669313004,0.0,430.6657041074535,430.29974366470844,431.50072823560265,429.12570943022365
2.720000000000002,-2.569393478326248,-1.9166451861700233,18.025827529325216,6.181280963030385,0.27774883484393076,0.0,-3.31384893922214,-1.9156180650185026,4.684105676674552,-0.052121760363529446,0.17463685549907837,0.0,420.73817857077046,421.68709045351886,420.90674019607843,422.98907839384776
2.800000000000002,-2.8433680557668994,-2.0731038193580162,18.39880846217352,6.177303154476618,0.291493010347601,0.0,-3.5371570637237575,-1.9962726741271486,4.639445001207396,-0.045887774562385394,0.1668333987060585,0.0,432.4678784069423,432.0037755027149,432.9484669442906,433.3401176216161
2.880000000000002,-3.136896859220436,-2.2365673515354105,18.77214670731055,6.172950516420471,0.3049164862883682,0.0,-3.802649217910021,-2.09072133235507,4.692196948671458,-0.0712881102691488,0.16936389799571835,0.0,458.8770818127569,459.0536936243072,458.9414066154489,457.4245746349064
2.960000000000002,-3.451295299715145,-2.407440104435625,19.146807332496028,6.166460942690364,0.31865242109381153,0.0,-4.058911379222638,-2.181739759698962,4.672872889450135,-0.10122342575247813,0.17543070060592764,0.0,443.22230850535243,443.62452341831477,444.8565428437269,443.0083121472881
3.0400000000000023,-3.786868324492772,-2.5858730115524837,19.52032283159523,6.1583915447964195,0.33187480595597574,0.0,-4.3319716675752264,-2.279925726573065,4.663311026311648,-0.10027857480719762,0.1443796674314458,0.0,449.57809162080656,447.7122475627921,448.4686431366165,448.51751975611245
3.1200000000000023,-4.143657100787639,-2.772006230230938,19.88977633526657,6.152101494776119,0.34371748940317826,0.0,-4.589166926548533,-2.374088341780506,4.571996234823115,-0.05219611600705891,0.1537480530367418,0.0,429.46528854381756,430.08229785550805,429.23294045438604,432.2772604327873
3.2000000000000024,-4.5240753583740725,-2.96679499094176,20.25903064730433,6.1474560088683035,0.3555322192621304,0.0,-4.9225792918681694,-2.495992835442219,4.6567698049562996,-0.06903094558732806,0.13633127523104588,0.0,475.97071951056637,474.98857827135373,477.2001057622903,476.23298539529895
3.2800000000000025,-4.932248595048679,-3.1717222361134536,20.636428568010633,6.1413859148129255,0.36774344956759464,0.0,-5.28292382647875,-2.6276892818486997,4.775053533277772,-0.0889241635584497,0.17390186664264723,0.0,486.5147443631143,488.63953204111,489.00909215311236,487.8921260881084
3.3600000000000025,-5.37105921150222,-3.387872296296909,21.02624653160092,6.133056753917746,0.3815163976724767,0.0,-5.688574684710833,-2.7767406281202627,4.966095336668038,-0.14046205551976254,0.16917434717128635,0.0,509.17141692257366,508.94197694847776,511.6261527179465,508.8572284562513
3.4400000000000026,-5.840124770203171,-3.615224297270266,21.424127638525995,6.122747614159447,0.39497031502099844,0.0,-6.039373455558202,-2.908035544222276,4.977993387055082,-0.11275724386883114,0.1664795578949655,0.0,473.9973419780102,473.8670942743772,473.30236830631674,474.88488510497876
3.5200000000000027,-6.334963871112606,-3.852293795946199,21.816055247445714,6.115170318651476,0.40782892663764336,0.0,-6.333138211428055,-3.0193998081054922,4.818879339369214,-0.07169855806483344,0.1500477565088191,0.0,435.124332324154,434.1162015969155,433.6945531954183,436.26564986162964
3.6000000000000028,-6.854131561489416,-4.09859603957008,22.195919833160186,6.110498652183541,0.4200938205936371,0.0,-6.647507695561499,-3.138559825868939,4.676230905599924,-0.040334824930850936,0.15844732169535436,0.0,440.754717107783,441.2975438854721,440.84480227518355,442.7821544083679
3.680000000000003,-7.401055857116015,-4.355370012579194,22.568862558531503,6.106699624968371,0.4323487708204752,0.0,-7.02681319858501,-3.2809041639635668,4.644544160708929,-0.06122147740022578,0.1435049062906748,0.0,474.64927689409575,473.80865512491687,471.8104138644706,470.59778177727696
3.760000000000003,-7.975858593251375,-4.622524474833639,22.932692448911034,6.1015735292438755,0.44400796443977253,0.0,-7.3447657348669315,-3.3983786797298423,4.449897970116182,-0.06908881268721756,0.1493182817818204,0.0,434.42275779057843,434.8086906125094,434.8093294431717,434.31144492751633
3.840000000000003,-8.575878730750526,-4.898956907588847,23.279354264707678,6.095549280725109,0.45521460368135624,0.0,-7.657336502403876,-3.512935836302837,4.2155430939456044,-0.08698619225428665,0.12149094389869945,0.0,426.760107670706,424.99325580703373,426.6338596014681,425.48101703199796
3.920000000000003,-9.205692880634851,-5.186368042930766,23.615745089051664,6.089490287470397,0.4638696017433892,0.0,-8.08878247776975,-3.672688107559255,4.190903479588538,-0.06003021347350733,0.07825705503825958,0.0,483.9680716962896,481.52952307977836,483.59479831682233,485.11148394145613
4.000000000000003,-9.868865214344396,-5.48611846813973,23.946738585417325,6.084775291757907,0.46867915963972795,0.0,-8.49134681450455,-3.8213855653811817,4.081687569546191,-0.057151718495710276,0.011143611824171503,0.0,468.93100504278306,465.00535996945496,467.0456213723032,467.2117796785152
4.080000000000001,-10.562314411671515,-5.797024756888804,24.264369009595733,6.079953655274037,0.46881875016335783,0.0,-8.846006662399239,-3.9518133526196966,3.858330050657104,-0.06577499852966148,-0.017289311589280397,0.0,440.22411873609605,438.4554149217942,440.5630569036264,440.0251745273634
4.159999999999999,-11.285422528245713,-6.118911556650832,24.565881620576832,6.075283267593495,0.46776558205499263,0.0,-9.232596893824173,-4.095880091794496,3.678336513690043,-0.04745896218979679,-0.0067528517159952985,0.0,453.188757527365,453.8238175825969,451.69337289850006,452.7978264129161
